
Rank	Name	Title	Country	Rating	Games	B-Year
 50	 Nisipeanu, Liviu-Dieter	 g	 ROU	 2675	 25	 1976
 51	 Harikrishna, P.	 g	 IND	 2673	 26	 1986
 52	 Areshchenko, Alexander	 g	 UKR	 2673	 5	 1986
 53	 Timofeev, Artyom	 g	 RUS	 2671	 26	 1985
 54	 Volokitin, Andrei	 g	 UKR	 2671	 21	 1986
 55	 Jobava, Baadur	 g	 GEO	 2669	 24	 1983
 56	 Najer, Evgeniy	 g	 RUS	 2669	 18	 1977
 57	 Milov, Vadim	 g	 SUI	 2669	 10	 1972
 58	 Miroshnichenko, Evgenij	 g	 UKR	 2667	 23	 1978
 59	 Fressinet, Laurent	 g	 FRA	 2666	 8	 1981
 60	 Tomashevsky, Evgeny	 g	 RUS	 2664	 19	 1987
 61	 Short, Nigel D	 g	 ENG	 2663	 31	 1965
 62	 Guseinov, Gadir	 g	 AZE	 2661	 17	 1986
 63	 Nielsen, Peter Heine	 g	 DEN	 2660	 10	 1973
 64	 Sutovsky, Emil	 g	 ISR	 2660	 7	 1977
 65	 Onischuk, Alexander	 g	 USA	 2659	 25	 1975
 66	 Sokolov, Ivan	 g	 NED	 2657	 17	 1968
 67	 Tkachiev, Vladislav	 g	 FRA	 2657	 8	 1973
 68	 Inarkiev, Ernesto	 g	 RUS	 2656	 30	 1985
 69	 Zhang, Zhong	 g	 SIN	 2656	 9	 1978
 70	 Grachev, Boris	 g	 RUS	 2655	 14	 1986
 71	 Savchenko, Boris	 g	 RUS	 2654	 19	 1986
 72	 Postny, Evgeny	 g	 ISR	 2652	 28	 1981
 73	 Berkes, Ferenc	 g	 HUN	 2651	 9	 1985
 74	 Predojevic, Borki	 g	 BIH	 2650	 36	 1987
 75	 Fridman, Daniel	 g	 GER	 2650	 30	 1976
 76	 Rodshtein, Maxim	 g	 ISR	 2650	 25	 1989
 77	 Bocharov, Dmitry	 g	 RUS	 2647	 36	 1982
 78	 Amonatov, Farrukh	 g	 TJK	 2647	 26	 1978
 79	 Roiz, Michael	 g	 ISR	 2647	 24	 1983
 80	 Smirin, Ilia	 g	 ISR	 2647	 14	 1968
 81	 Delchev, Aleksander	 g	 BUL	 2647	 9	 1971
 82	 Tregubov, Pavel V.	 g	 RUS	 2647	 9	 1971
 83	 Beliavsky, Alexander G	 g	 SLO	 2646	 35	 1953
 84	 Caruana, Fabiano	 g	 ITA	 2646	 22	 1992
 85	 Avrukh, Boris	 g	 ISR	 2645	 23	 1978
 86	 Bareev, Evgeny	 g	 RUS	 2645	 4	 1966
 87	 Nyback, Tomi	 g	 FIN	 2644	 15	 1985
 88	 Khenkin, Igor	 g	 GER	 2644	 10	 1968
 89	 Graf, Alexander	 g	 GER	 2644	 9	 1962
 90	 Karpov, Anatoly	 g	 RUS	 2644	 8	 1951
 91	 Zhang, Pengxiang	 g	 CHN	 2644	 7	 1980
 92	 Lastin, Alexander	 g	 RUS	 2643	 13	 1976
 93	 Shulman, Yuri	 g	 USA	 2639	 20	 1975
 94	 Mamedov, Rauf	 g	 AZE	 2638	 16	 1988
 95	 Navara, David	 g	 CZE	 2638	 10	 1985
 96	 Aleksandrov, Aleksej	 g	 BLR	 2636	 29	 1973
 97	 Zvjaginsev, Vadim	 g	 RUS	 2636	 11	 1976
 98	 Vescovi, Giovanni	 g	 BRA	 2635	 0	 1978
 99	 Georgiev, Kiril	 g	 BUL	 2634	 28	 1965
 100	 Riazantsev, Alexander	 g	 RUS	 2634	 19	 1985
 101	 Gustafsson, Jan	 g	 GER	 2634	 8	 1979
 102	 Kobalia, Mikhail	 g	 RUS	 2634	 7	 1978
