Rank	Name	Title	Country	Rating	Games	B-Year
 52	 Dominguez, Lenier	 g	 CUB	 2655	 8	 1983
 53	 Dreev, Alexey	 g	 RUS	 2655	 18	 1969
 54	 Tkachiev, Vladislav	 g	 FRA	 2653	 11	 1973
 55	 Jobava, Baadur	 g	 GEO	 2650	 28	 1983
 56	 Gurevich, Mikhail	 g	 TUR	 2648	 21	 1959
 57	 Najer, Evgeniy	 g	 RUS	 2648	 27	 1977
 58	 Bruzon, Lazaro	 g	 CUB	 2648	 18	 1982
 59	 Krasenkow, Michal	 g	 POL	 2647	 18	 1963
 60	 Granda Zuniga, Julio E	 g	 PER	 2646	 37	 1967
 61	 Volokitin, Andrei	 g	 UKR	 2645	 21	 1986
 62	 Wang, Yue	 g	 CHN	 2644	 32	 1987
 63	 Avrukh, Boris	 g	 ISR	 2644	 11	 1978
 64	 Gashimov, Vugar	 g	 AZE	 2643	 33	 1986
 65	 Kobalia, Mikhail	 g	 RUS	 2643	 11	 1978
 66	 Sakaev, Konstantin	 g	 RUS	 2641	 0	 1974
 67	 Nijboer, Friso	 g	 NED	 2641	 38	 1965
 68	 Nielsen, Peter Heine	 g	 DEN	 2640	 0	 1973
 69	 Areshchenko, Alexander	 g	 UKR	 2640	 28	 1986
 70	 Nakamura, Hikaru	 g	 USA	 2640	 16	 1987
 71	 Fressinet, Laurent	 g	 FRA	 2640	 40	 1981
 72	 Alekseev, Evgeny	 g	 RUS	 2639	 22	 1985
 73	 Beliavsky, Alexander G	 g	 SLO	 2639	 10	 1953
 74	 Azmaiparashvili, Zurab	 g	 GEO	 2638	 14	 1960
 75	 Miton, Kamil	 g	 POL	 2638	 0	 1984
 76	 Seirawan, Yasser	 g	 USA	 2638	 0	 1960
 77	 Movsesian, Sergei	 g	 SVK	 2637	 0	 1978
 78	 Zhang, Pengxiang	 g	 CHN	 2636	 22	 1980
 79	 Lputian, Smbat G	 g	 ARM	 2634	 0	 1958
 80	 Asrian, Karen	 g	 ARM	 2634	 12	 1980
 81	 Moiseenko, Alexander	 g	 UKR	 2632	 13	 1980
 82	 Riazantsev, Alexander	 g	 RUS	 2632	 8	 1985
 83	 Cheparinov, Ivan	 g	 BUL	 2632	 0	 1986
 84	 Wojtaszek, Radoslaw	 g	 POL	 2630	 18	 1987
 85	 Socko, Bartosz	 g	 POL	 2630	 28	 1978
 86	 Delchev, Aleksander	 g	 BUL	 2628	 30	 1971
 87	 Inarkiev, Ernesto	 g	 RUS	 2628	 8	 1985
 88	 Volkov, Sergey	 g	 RUS	 2628	 0	 1974
 89	 Afromeev, Vladimir	 f	 RUS	 2628	 21	 1954
 90	 Miroshnichenko, Evgenij	 g	 UKR	 2627	 22	 1978
 91	 Nikolic, Predrag	 g	 BIH	 2626	 0	 1960
 92	 Smirnov, Pavel	 g	 RUS	 2623	 9	 1982
 93	 Wang, Hao	 g	 CHN	 2622	 27	 1989
 94	 Baklan, Vladimir	 g	 UKR	 2622	 40	 1978
 95	 Khalifman, Alexander	 g	 RUS	 2622	 0	 1966
 96	 Macieja, Bartlomiej	 g	 POL	 2622	 15	 1977
 97	 Ni, Hua	 g	 CHN	 2621	 22	 1983
 98	 Hansen, Curt	 g	 DEN	 2621	 9	 1964
 99	 Illescas Cordoba, Miguel	 g	 ESP	 2620	 0	 1965
 100	 Khenkin, Igor	 g	 GER	 2620	 35	 1968
