Rank	Name	Title	Country	Rating	Games	B-Year
 1	 Kasparov, Garry	 g	 RUS	 2812	 0	 1963
 2	 Anand, Viswanathan	 g	 IND	 2788	 18	 1969
 3	 Topalov, Veselin	 g	 BUL	 2788	 10	 1975
 4	 Leko, Peter	 g	 HUN	 2763	 0	 1979
 5	 Ivanchuk, Vassily	 g	 UKR	 2752	 25	 1969
 6	 Kramnik, Vladimir	 g	 RUS	 2744	 12	 1975
 7	 Svidler, Peter	 g	 RUS	 2738	 26	 1976
 8	 Polgar, Judit	 g	 HUN	 2735	 10	 1976
 9	 Bacrot, Etienne	 g	 FRA	 2729	 13	 1983
 10	 Aronian, Levon	 g	 ARM	 2724	 30	 1982
 11	 Gelfand, Boris	 g	 ISR	 2724	 12	 1968
 12	 Grischuk, Alexander	 g	 RUS	 2720	 17	 1983
 13	 Adams, Michael	 g	 ENG	 2719	 25	 1971
 14	 Morozevich, Alexander	 g	 RUS	 2707	 11	 1977
 15	 Shirov, Alexei	 g	 ESP	 2705	 29	 1972
 16	 Akopian, Vladimir	 g	 ARM	 2705	 9	 1971
 17	 Ponomariov, Ruslan	 g	 UKR	 2704	 10	 1983
 18	 Bologan, Viktor	 g	 MDA	 2700	 30	 1971
 19	 Kamsky, Gata	 g	 USA	 2700	 0	 1974
 20	 Dreev, Alexey	 g	 RUS	 2698	 20	 1969
 21	 Sokolov, Ivan	 g	 NED	 2691	 27	 1968
 22	 Bareev, Evgeny	 g	 RUS	 2688	 14	 1966
 23	 Radjabov, Teimour	 g	 AZE	 2682	 12	 1987
 24	 Vallejo Pons, Francisco	 g	 ESP	 2681	 15	 1982
 25	 Nisipeanu, Liviu-Dieter	 g	 ROM	 2679	 19	 1976
 26	 Tiviakov, Sergei	 g	 NED	 2678	 32	 1973
 27	 Motylev, Alexander	 g	 RUS	 2675	 19	 1979
 28	 Sutovsky, Emil	 g	 ISR	 2674	 23	 1977
 29	 Malakhov, Vladimir	 g	 RUS	 2673	 11	 1980
 30	 Short, Nigel D.	 g	 ENG	 2673	 0	 1965
 31	 Lautier, Joel	 g	 FRA	 2672	 14	 1973
 32	 Azmaiparashvili, Zurab	 g	 GEO	 2672	 9	 1960
 33	 Karpov, Anatoly	 g	 RUS	 2672	 2	 1951
 34	 Volokitin, Andrei	 g	 UKR	 2671	 30	 1986
 35	 Kasimdzhanov, Rustam	 g	 UZB	 2670	 11	 1979
 36	 Gurevich, Mikhail	 g	 BEL	 2669	 47	 1959
 37	 Sakaev, Konstantin	 g	 RUS	 2669	 23	 1974
 38	 Nielsen, Peter Heine	 g	 DEN	 2668	 21	 1973
 39	 Georgiev, Kiril	 g	 BUL	 2666	 25	 1965
 40	 Moiseenko, Alexander	 g	 UKR	 2664	 17	 1980
 41	 Navara, David	 g	 CZE	 2663	 30	 1985
 42	 Krasenkow, Michal	 g	 POL	 2663	 10	 1963
 43	 Bruzon, Lazaro	 g	 CUB	 2662	 18	 1982
 44	 Timofeev, Artyom	 g	 RUS	 2661	 30	 1985
 45	 Nakamura, Hikaru	 g	 USA	 2660	 9	 1987
 46	 Zvjaginsev, Vadim	 g	 RUS	 2659	 10	 1976
 47	 Delchev, Aleksander	 g	 BUL	 2656	 28	 1971
 48	 Van Wely, Loek	 g	 NED	 2655	 16	 1972
 49	 Khalifman, Alexander	 g	 RUS	 2653	 9	 1966
 50	 Avrukh, Boris	 g	 ISR	 2652	 20	 1978
 51	 Smirin, Ilia	 g	 ISR	 2652	 13	 1968
 52	 Sasikiran, Krishnan	 g	 IND	 2652	 9	 1981
 53	 Ye, Jiangchuan	 g	 CHN	 2648	 0	 1960
 54	 Mamedyarov, Shakhriyar	 g	 AZE	 2646	 9	 1985
 55	 Movsesian, Sergei	 g	 SVK	 2645	 34	 1978
 56	 Karjakin, Sergey	 g	 UKR	 2645	 23	 1990
 57	 Milov, Vadim	 g	 SUI	 2645	 14	 1972
 58	 Rublevsky, Sergei	 g	 RUS	 2645	 10	 1974
 59	 Harikrishna, P.	 g	 IND	 2645	 9	 1986
 60	 Efimenko, Zahar	 g	 UKR	 2643	 40	 1985
 61	 Bauer, Christian	 g	 FRA	 2641	 24	 1977
 62	 Vescovi, Giovanni	 g	 BRA	 2640	 0	 1978
 63	 Eljanov, Pavel	 g	 UKR	 2639	 35	 1983
 64	 Dominguez, Lenier	 g	 CUB	 2639	 27	 1983
 65	 Huebner, Robert Dr.	 g	 GER	 2636	 18	 1948
 66	 Smirnov, Pavel	 g	 RUS	 2635	 10	 1982
 67	 Seirawan, Yasser	 g	 USA	 2635	 4	 1960
 68	 Miroshnichenko, Evgenij	 g	 UKR	 2634	 37	 1978
 69	 Cheparinov, Ivan	 g	 BUL	 2634	 26	 1986
 70	 Aleksandrov, Aleksej	 g	 BLR	 2633	 17	 1973
 71	 Bu, Xiangzhi	 g	 CHN	 2632	 9	 1985
 72	 Lputian, Smbat G	 g	 ARM	 2629	 17	 1958
 73	 Ni, Hua	 g	 CHN	 2629	 9	 1983
 74	 Gyimesi, Zoltan	 g	 HUN	 2628	 53	 1977
 75	 Onischuk, Alexander	 g	 USA	 2628	 6	 1975
