Rank	Name	Title	Country	Rating	Games	B-Year
 1	 Kasparov, Garry	 g	 RUS	 2838	 12	 1963
 2	 Kramnik, Vladimir	 g	 RUS	 2809	 0	 1975
 3	 Anand, Viswanathan	 g	 IND	 2752	 12	 1969
 4	 Topalov, Veselin	 g	 BUL	 2745	 9	 1975
 5	 Adams, Michael	 g	 ENG	 2744	 25	 1971
 6	 Ponomariov, Ruslan	 g	 UKR	 2743	 19	 1983
 7	 Bareev, Evgeny	 g	 RUS	 2724	 22	 1966
 8	 Morozevich, Alexander	 g	 RUS	 2718	 22	 1977
 9	 Ivanchuk, Vassily	 g	 UKR	 2711	 19	 1969
 10	 Gelfand, Boris	 g	 ISR	 2710	 22	 1968
 11	 Leko, Peter	 g	 HUN	 2707	 22	 1979
 12	 Shirov, Alexei	 g	 ESP	 2704	 12	 1972
 13	 Grischuk, Alexander	 g	 RUS	 2702	 22	 1983
 14	 Khalifman, Alexander	 g	 RUS	 2698	 13	 1966
 15	 Karpov, Anatoly	 g	 RUS	 2690	 9	 1951
 16	 Svidler, Peter	 g	 RUS	 2688	 0	 1976
 17	 Smirin, Ilia	 g	 ISR	 2685	 9	 1968
 18	 Akopian, Vladimir	 g	 ARM	 2678	 9	 1971
 19	 Dreev, Alexey	 g	 RUS	 2677	 22	 1969
 20	 Polgar, Judit (GM)	 wg	 HUN	 2677	 0	 1976
 21	 Azmaiparashvili, Zurab	 g	 GEO	 2676	 0	 1960
 22	 Ye, Jiangchuan	 g	 CHN	 2676	 0	 1960
 23	 Lautier, Joel	 g	 FRA	 2675	 22	 1973
 24	 Kasimdzhanov, Rustam	 g	 UZB	 2674	 13	 1979
 25	 Short, Nigel D.	 g	 ENG	 2673	 6	 1965
 26	 Vaganian, Rafael A	 g	 ARM	 2664	 9	 1951
 27	 Malakhov, Vladimir	 g	 RUS	 2663	 12	 1980
 28	 Beliavsky, Alexander G	 g	 SLO	 2661	 13	 1953
 29	 Sutovsky, Emil	 g	 ISR	 2660	 9	 1977
 30	 Piket, Jeroen	 g	 NED	 2659	 13	 1969
 31	 Rublevsky, Sergei	 g	 RUS	 2657	 9	 1974
 32	 Aleksandrov, Aleksej	 g	 BLR	 2654	 9	 1973
 33	 Georgiev, Kiril	 g	 BUL	 2654	 9	 1965
 34	 Xu, Jun	 g	 CHN	 2654	 0	 1962
 35	 Bacrot, Etienne	 g	 FRA	 2653	 9	 1983
 36	 Nikolic, Predrag	 g	 BIH	 2653	 0	 1960
 37	 Bologan, Viktor	 g	 MDA	 2652	 17	 1971
 38	 Almasi, Zoltan	 g	 HUN	 2650	 16	 1976
 39	 Sakaev, Konstantin	 g	 RUS	 2649	 0	 1974
 40	 Sokolov, Ivan	 g	 BIH	 2647	 17	 1968
 41	 Zvjaginsev, Vadim	 g	 RUS	 2645	 9	 1976
 42	 Lutz, Christopher	 g	 GER	 2644	 2	 1971
 43	 Van Wely, Loek	 g	 NED	 2642	 24	 1972
 44	 Onischuk, Alexander	 g	 USA	 2641	 30	 1975
