Rank	Name	Title	Country	Rating	Games	B-Year
 75	 Chuchelov, Vladimir	 g	 BEL	 2607	 57	 1969
 76	 Van Den Doel, Erik	 g	 NED	 2607	 41	 1979
 77	 Rustemov, Alexander	 g	 RUS	 2607	 30	 1973
 78	 Fressinet, Laurent	 g	 FRA	 2606	 53	 1981
 79	 Kaidanov, Gregory S	 g	 USA	 2605	 8	 1959
 80	 Sokolov, Andrei	 g	 FRA	 2604	 77	 1963
 81	 Tukmakov, Vladimir B	 g	 UKR	 2604	 51	 1946
 82	 Luther, Thomas	 g	 GER	 2604	 48	 1969
 83	 Asrian, Karen	 g	 ARM	 2604	 22	 1980
 84	 Speelman, Jonathan S.	 g	 ENG	 2603	 13	 1956
 85	 Degraeve, Jean-Marc	 g	 FRA	 2602	 54	 1971
 86	 Gyimesi, Zoltan	 g	 HUN	 2602	 47	 1977
 87	 Dorfman, Josif D	 g	 FRA	 2602	 17	 1952
 88	 Gulko, Boris F	 g	 USA	 2602	 4	 1947
 89	 Andersson, Ulf	 g	 SWE	 2601	 41	 1951
 90	 Chernin, Alexander	 g	 HUN	 2601	 25	 1960
 91	 Kotsur, Pavel	 g	 KAZ	 2600	 45	 1974
 92	 Hickl, Joerg	 g	 GER	 2600	 17	 1965
 93	 Najdoski, Toni	 g	 MKD	 2600	 0	 1970
 94	 Baklan, Vladimir	 g	 UKR	 2599	 49	 1978
 95	 Najer, Evgeniy	 g	 RUS	 2599	 30	 1977
 96	 Fedorov, Alexei	 g	 BLR	 2599	 22	 1972
 97	 Istratescu, Andrei	 g	 ROM	 2598	 51	 1975
 98	 Avrukh, Boris	 g	 ISR	 2598	 48	 1978
 99	 Eingorn, Vereslav S	 g	 UKR	 2598	 47	 1956
 100	 Adianto, Utut	 g	 INA	 2598	 18	 1965
